"Pressure_Coefficient","Points:0","Points:1","Points:2"
-0.077998,0.79397,0.0082412,0
-0.078237,0.79648,0.0081407,0
-0.078269,0.79899,0.0080402,0
-0.078295,0.80151,0.0079397,0
-0.07821,0.80402,0.0078392,0
-0.078168,0.80653,0.0077387,0
-0.078184,0.80905,0.0076382,0
-0.078229,0.81156,0.0075377,0
-0.078181,0.81407,0.0074372,0
-0.078199,0.81658,0.0073367,0
-0.078259,0.8191,0.0072362,0
-0.078167,0.82161,0.0071357,0
-0.078098,0.82412,0.0070352,0
-0.078072,0.82663,0.0069347,0
-0.077892,0.82915,0.0068342,0
-0.077894,0.83166,0.0067337,0
-0.077842,0.83417,0.0066332,0
-0.078029,0.83668,0.0065327,0
-0.077999,0.8392,0.0064322,0
-0.078024,0.84171,0.0063317,0
-0.077943,0.84422,0.0062312,0
-0.077902,0.84673,0.0061307,0
-0.078023,0.84925,0.0060302,0
-0.078075,0.85176,0.0059296,0
-0.078004,0.85427,0.0058291,0
-0.077881,0.85678,0.0057286,0
-0.07786,0.8593,0.0056281,0
-0.078037,0.86181,0.0055276,0
-0.077994,0.86432,0.0054271,0
-0.078203,0.86683,0.0053266,0
-0.077967,0.86935,0.0052261,0
-0.078182,0.87186,0.0051256,0
-0.078092,0.87437,0.0050251,0
-0.077888,0.87688,0.0049246,0
-0.07798,0.8794,0.0048241,0
-0.078071,0.88191,0.0047236,0
-0.078165,0.88442,0.0046231,0
-0.078199,0.88693,0.0045226,0
-0.078121,0.88945,0.0044221,0
-0.078045,0.89196,0.0043216,0
-0.078145,0.89447,0.0042211,0
-0.077946,0.89698,0.0041206,0
-0.077881,0.8995,0.0040201,0
-0.077935,0.90201,0.0039196,0
-0.078083,0.90452,0.0038191,0
-0.078043,0.90704,0.0037186,0
-0.07791,0.90955,0.0036181,0
-0.077866,0.91206,0.0035176,0
-0.07788,0.91457,0.0034171,0
-0.078,0.91709,0.0033166,0
-0.078017,0.9196,0.0032161,0
-0.077937,0.92211,0.0031156,0
-0.077774,0.92462,0.0030151,0
-0.07796,0.92714,0.0029146,0
-0.077674,0.92965,0.0028141,0
-0.078119,0.93216,0.0027136,0
-0.077926,0.93467,0.0026131,0
-0.078041,0.93719,0.0025126,0
-0.078046,0.9397,0.0024121,0
-0.078313,0.94221,0.0023116,0
-0.078099,0.94472,0.0022111,0
-0.077879,0.94724,0.0021106,0
-0.077798,0.94975,0.0020101,0
-0.077822,0.95226,0.0019095,0
-0.077942,0.95477,0.001809,0
-0.077942,0.95729,0.0017085,0
-0.077951,0.9598,0.001608,0
-0.078028,0.96231,0.0015075,0
-0.078146,0.96482,0.001407,0
-0.078345,0.96734,0.0013065,0
-0.078151,0.96985,0.001206,0
-0.077865,0.97236,0.0011055,0
-0.078157,0.97487,0.001005,0
-0.078378,0.97739,0.00090452,0
-0.07851,0.9799,0.00080402,0
-0.077547,0.98241,0.00070352,0
-0.079211,0.98492,0.00060302,0
-0.077062,0.98744,0.00050251,0
-0.07875,0.98995,0.00040201,0
-0.078308,0.99246,0.00030151,0
-0.047953,0.99497,0.00020101,0
0.2324,0.99749,0.0001005,0
0.28704,0.99749,-0.0001005,0
0.005247,0.99497,-0.00020101,0
-0.034476,0.99246,-0.00030151,0
-0.030562,0.98995,-0.00040201,0
-0.032669,0.98744,-0.00050251,0
-0.031662,0.98492,-0.00060302,0
-0.031835,0.98241,-0.00070352,0
-0.031683,0.9799,-0.00080402,0
-0.031808,0.97739,-0.00090452,0
-0.031743,0.97487,-0.001005,0
-0.031694,0.97236,-0.0011055,0
-0.031595,0.96985,-0.001206,0
-0.031599,0.96734,-0.0013065,0
-0.031933,0.96482,-0.001407,0
-0.031879,0.96231,-0.0015075,0
-0.032133,0.9598,-0.001608,0
-0.032124,0.95729,-0.0017085,0
-0.032201,0.95477,-0.001809,0
-0.031929,0.95226,-0.0019095,0
-0.031387,0.94975,-0.0020101,0
-0.031829,0.94724,-0.0021106,0
-0.031989,0.94472,-0.0022111,0
-0.032226,0.94221,-0.0023116,0
-0.032314,0.9397,-0.0024121,0
-0.03216,0.93719,-0.0025126,0
-0.031982,0.93467,-0.0026131,0
-0.032023,0.93216,-0.0027136,0
-0.032043,0.92965,-0.0028141,0
-0.032,0.92714,-0.0029146,0
-0.032034,0.92462,-0.0030151,0
-0.032444,0.92211,-0.0031156,0
-0.03229,0.9196,-0.0032161,0
-0.032364,0.91709,-0.0033166,0
-0.032357,0.91457,-0.0034171,0
-0.032075,0.91206,-0.0035176,0
-0.032093,0.90955,-0.0036181,0
-0.031846,0.90704,-0.0037186,0
-0.031965,0.90452,-0.0038191,0
-0.03221,0.90201,-0.0039196,0
-0.032225,0.8995,-0.0040201,0
-0.0322,0.89698,-0.0041206,0
-0.031825,0.89447,-0.0042211,0
-0.031833,0.89196,-0.0043216,0
-0.032017,0.88945,-0.0044221,0
-0.032162,0.88693,-0.0045226,0
-0.032229,0.88442,-0.0046231,0
